"Chisq","Df","Pr(>Chisq)"
3.65377763490567,1,0.0559421909544102
76.6456384888579,2,0.0000000000000000227306089812131
2.39057390252695,2,0.302617105361317
155.593711008729,2,0.000000000000000000000000000000000163401088410238
26.5371037012885,2,0.00000172798969585987
188.125162372451,4,0.00000000000000000000000000000000000000134013836298497
77.761184852816,4,0.000000000000000518961161843353
